Ticker,Ticker + Name,Name
FONR,FONR | Fonar Corporation Common Stock,Fonar Corporation Common Stock
ISDR,ISDR | Issuer Direct Corporation Common Stock,Issuer Direct Corporation Common Stock
EJH,EJH | E-Home Household Service Holdings Limited Ordinary Shares,E-Home Household Service Holdings Limited Ordinary Shares
DTF,DTF | DTF Tax-Free Income Inc. Common Stock,DTF Tax-Free Income Inc. Common Stock
OPNT,OPNT | Opiant Pharmaceuticals Inc. Common Stock,Opiant Pharmaceuticals Inc. Common Stock
ITRM,ITRM | Iterum Therapeutics plc Ordinary Share,Iterum Therapeutics plc Ordinary Share
GNT,GNT | GAMCO Natural Resources Gold & Income Trust,GAMCO Natural Resources Gold & Income Trust
GRVI,GRVI | Grove Inc. Common Stock,Grove Inc. Common Stock
BMTX,BMTX | BM Technologies Inc. Common Stock,BM Technologies Inc. Common Stock
GNCA,GNCA | Genocea Biosciences Inc. Common Stock,Genocea Biosciences Inc. Common Stock
LFT,LFT | Lument Finance Trust Inc. Common Stock,Lument Finance Trust Inc. Common Stock
SIEB,SIEB | Siebert Financial Corp. Common Stock,Siebert Financial Corp. Common Stock
LPCN,LPCN | Lipocine Inc. Common Stock,Lipocine Inc. Common Stock
NEON,NEON | Neonode Inc. Common Stock,Neonode Inc. Common Stock
DLPN,DLPN | Dolphin Entertainment Inc. Common Stock,Dolphin Entertainment Inc. Common Stock
CAAS,CAAS | China Automotive Systems Inc. Common Stock,China Automotive Systems Inc. Common Stock
SYNL,SYNL | Synalloy Corporation Common Stock,Synalloy Corporation Common Stock
GSMG,GSMG | Glory Star New Media Group Holdings Limited Ordinary Share,Glory Star New Media Group Holdings Limited Ordinary Share
NXC,NXC | Nuveen California Select Tax-Free Income Portfolio Common Stock,Nuveen California Select Tax-Free Income Portfolio Common Stock
PNF,PNF | PIMCO New York Municipal Income Fund Common Stock,PIMCO New York Municipal Income Fund Common Stock
MOVE,MOVE | Movano Inc. Common Stock,Movano Inc. Common Stock
GASS,GASS | StealthGas Inc. Common Stock,StealthGas Inc. Common Stock
GLV,GLV | Clough Global Dividend and Income Fund Common Shares of beneficial interest,Clough Global Dividend and Income Fund Common Shares of beneficial interest
PTN,PTN | Palatin Technologies Inc. Common Stock,Palatin Technologies Inc. Common Stock
TPST,TPST | Tempest Therapeutics Inc. Common Stock,Tempest Therapeutics Inc. Common Stock
GNLN,GNLN | Greenlane Holdings Inc. Class A Common Stock,Greenlane Holdings Inc. Class A Common Stock
ALF,ALF | ALFI Inc. Common Stock,ALFI Inc. Common Stock
AFBI,AFBI | Affinity Bancshares Inc. Common Stock (MD),Affinity Bancshares Inc. Common Stock (MD)
CMT,CMT | Core Molding Technologies Inc Common Stock,Core Molding Technologies Inc Common Stock
UBOH,UBOH | United Bancshares Inc. Common Stock,United Bancshares Inc. Common Stock
CULL,CULL | Cullman Bancorp Inc. Common Stock,Cullman Bancorp Inc. Common Stock
CEV,CEV | Eaton Vance California Municipal Income Trust Shares of Beneficial Interest,Eaton Vance California Municipal Income Trust Shares of Beneficial Interest
CODA,CODA | Coda Octopus Group Inc. Common stock,Coda Octopus Group Inc. Common stock
VRAR,VRAR | The Glimpse Group Inc. Common Stock,The Glimpse Group Inc. Common Stock
PBHC,PBHC | Pathfinder Bancorp Inc. Common Stock (MD),Pathfinder Bancorp Inc. Common Stock (MD)
XTNT,XTNT | Xtant Medical Holdings Inc. Common Stock,Xtant Medical Holdings Inc. Common Stock
HX,HX | Xiaobai Maimai Inc. ADR,Xiaobai Maimai Inc. ADR
IMRA,IMRA | IMARA Inc. Common Stock,IMARA Inc. Common Stock
TKAT,TKAT | Takung Art Co. Ltd. Common Stock,Takung Art Co. Ltd. Common Stock
HUDI,HUDI | Huadi International Group Co. Ltd. Ordinary Shares,Huadi International Group Co. Ltd. Ordinary Shares
VLCN,VLCN | Volcon Inc. Common stock,Volcon Inc. Common stock
DSS,DSS | DSS Inc. Common Stock,DSS Inc. Common Stock
MOGU,MOGU | MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares),MOGU Inc. American Depositary Shares (each  representing 25 Class A Ordinary Shares)
ISUN,ISUN | iSun Inc. Common Stock,iSun Inc. Common Stock
VLT,VLT | Invesco High Income Trust II,Invesco High Income Trust II
NVNO,NVNO | enVVeno Medical Corporation Common Stock,enVVeno Medical Corporation Common Stock
DTEA,DTEA | DAVIDsTEA Inc. Common Stock,DAVIDsTEA Inc. Common Stock
ASM,ASM | Avino Silver & Gold Mines Ltd. Common Shares (Canada),Avino Silver & Gold Mines Ltd. Common Shares (Canada)
ELMD,ELMD | Electromed Inc. Common Stock,Electromed Inc. Common Stock
GECC,GECC | Great Elm Capital Corp. Common Stock,Great Elm Capital Corp. Common Stock
FENG,FENG | Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.,Phoenix New Media Limited American Depositary Shares each representing 8 Class A ordinary shares.
SALM,SALM | Salem Media Group Inc. Class A Common Stock,Salem Media Group Inc. Class A Common Stock
OSS,OSS | One Stop Systems Inc. Common Stock,One Stop Systems Inc. Common Stock
PDEX,PDEX | Pro-Dex Inc. Common Stock,Pro-Dex Inc. Common Stock
HCWB,HCWB | HCW Biologics Inc. Common Stock,HCW Biologics Inc. Common Stock
SMID,SMID | Smith-Midland Corporation Common Stock,Smith-Midland Corporation Common Stock
WNW,WNW | Wunong Net Technology Company Limited Ordinary Shares,Wunong Net Technology Company Limited Ordinary Shares
BHSE,BHSE | Bull Horn Holdings Corp. Ordinary Shares,Bull Horn Holdings Corp. Ordinary Shares
INPX,INPX | Inpixon Common Stock,Inpixon Common Stock
MDWD,MDWD | MediWound Ltd. Ordinary Shares,MediWound Ltd. Ordinary Shares
NICK,NICK | Nicholas Financial Inc. Common Stock,Nicholas Financial Inc. Common Stock
CNCE,CNCE | Concert Pharmaceuticals Inc. Common Stock,Concert Pharmaceuticals Inc. Common Stock
JAGX,JAGX | Jaguar Health Inc. Common Stock,Jaguar Health Inc. Common Stock
CGA,CGA | China Green Agriculture Inc. Common Stock,China Green Agriculture Inc. Common Stock
MTCR,MTCR | Metacrine Inc. Common Stock,Metacrine Inc. Common Stock
MARK,MARK | Remark Holdings Inc. Common Stock,Remark Holdings Inc. Common Stock
MITC,MITC | MeaTech 3D Ltd. American Depositary Shares,MeaTech 3D Ltd. American Depositary Shares
APM,APM | Aptorum Group Limited Class A Ordinary Shares,Aptorum Group Limited Class A Ordinary Shares
ABEO,ABEO | Abeona Therapeutics Inc. Common Stock,Abeona Therapeutics Inc. Common Stock
MVO,MVO | MV Oil Trust Units of Beneficial Interests,MV Oil Trust Units of Beneficial Interests
FEIM,FEIM | Frequency Electronics Inc. Common Stock,Frequency Electronics Inc. Common Stock
COMS,COMS | ComSovereign Holding Corp. Common Stock,ComSovereign Holding Corp. Common Stock
PAIC,PAIC | Petra Acquisition Inc. Common Stock,Petra Acquisition Inc. Common Stock
ZGYH,ZGYH | Yunhong International Class A Ordinary Shares,Yunhong International Class A Ordinary Shares
UK,UK | Ucommune International Ltd Ordinary Shares,Ucommune International Ltd Ordinary Shares
MDVL,MDVL | MedAvail Holdings Inc. Common Stock,MedAvail Holdings Inc. Common Stock
NMS,NMS | Nuveen Minnesota Quality Municipal Income Fund ,Nuveen Minnesota Quality Municipal Income Fund 
COCP,COCP | Cocrystal Pharma Inc. Common Stock,Cocrystal Pharma Inc. Common Stock
NEPT,NEPT | Neptune Wellness Solutions Inc. Ordinary Shares,Neptune Wellness Solutions Inc. Ordinary Shares
ALRN,ALRN | Aileron Therapeutics Inc. Common Stock,Aileron Therapeutics Inc. Common Stock
NM,NM | Navios Maritime Holdings Inc. Common Stock,Navios Maritime Holdings Inc. Common Stock
NRT,NRT | North European Oil Royality Trust Common Stock,North European Oil Royality Trust Common Stock
PESI,PESI | Perma-Fix Environmental Services Inc. Common Stock,Perma-Fix Environmental Services Inc. Common Stock
SOTK,SOTK | Sono-Tek Corporation Common Stock,Sono-Tek Corporation Common Stock
CAPR,CAPR | Capricor Therapeutics Inc. Common Stock,Capricor Therapeutics Inc. Common Stock
YMTX,YMTX | Yumanity Therapeutics Inc. Common Stock,Yumanity Therapeutics Inc. Common Stock
CRT,CRT | Cross Timbers Royalty Trust Common Stock,Cross Timbers Royalty Trust Common Stock
UAMY,UAMY | United States Antimony Corporation Common Stock,United States Antimony Corporation Common Stock
CXH,CXH | MFS Investment Grade Municipal Trust Common Stock,MFS Investment Grade Municipal Trust Common Stock
BIOL,BIOL | Biolase Inc. Common Stock,Biolase Inc. Common Stock
TPZ,TPZ | Tortoise Power and Energy Infrastructure Fund Inc Common Stock,Tortoise Power and Energy Infrastructure Fund Inc Common Stock
LFVN,LFVN | Lifevantage Corporation Common Stock (Delaware),Lifevantage Corporation Common Stock (Delaware)
ATXS,ATXS | Astria Therapeutics Inc. Common Stock,Astria Therapeutics Inc. Common Stock
FURY,FURY | Fury Gold Mines Limited Common Shares,Fury Gold Mines Limited Common Shares
SNT,SNT | Senstar Technologies Ltd. Ordinary Shares,Senstar Technologies Ltd. Ordinary Shares
RSF,RSF | RiverNorth Specialty Finance Corporation,RiverNorth Specialty Finance Corporation
AP,AP | Ampco-Pittsburgh Corporation Common Stock,Ampco-Pittsburgh Corporation Common Stock
BSGM,BSGM | BioSig Technologies Inc. Common Stock,BioSig Technologies Inc. Common Stock
GROW,GROW | U.S. Global Investors Inc. Class A Common Stock,U.S. Global Investors Inc. Class A Common Stock
CMPI,CMPI | Checkmate Pharmaceuticals Inc. Common Stock,Checkmate Pharmaceuticals Inc. Common Stock
USAP,USAP | Universal Stainless & Alloy Products Inc. Common Stock,Universal Stainless & Alloy Products Inc. Common Stock
AAME,AAME | Atlantic American Corporation Common Stock,Atlantic American Corporation Common Stock
HYMC,HYMC | Hycroft Mining Holding Corporation Class A Common Stock,Hycroft Mining Holding Corporation Class A Common Stock
RGT,RGT | Royce Global Value Trust Inc. Common Stock,Royce Global Value Trust Inc. Common Stock
ISR,ISR | IsoRay Inc. Common Stock (DE),IsoRay Inc. Common Stock (DE)
VGZ,VGZ | Vista Gold Corp Common Stock,Vista Gold Corp Common Stock
SYPR,SYPR | Sypris Solutions Inc. Common Stock,Sypris Solutions Inc. Common Stock
UBCP,UBCP | United Bancorp Inc. Common Stock,United Bancorp Inc. Common Stock
IPWR,IPWR | Ideal Power Inc. Common Stock,Ideal Power Inc. Common Stock
VQS,VQS | VIQ Solutions Inc. Common Shares,VIQ Solutions Inc. Common Shares
FRD,FRD | Friedman Industries Inc. Common Stock,Friedman Industries Inc. Common Stock
IHTA,IHTA | Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest No par value per share,Invesco High Income 2024 Target Term Fund Common Shares of Beneficial Interest No par value per share
EDUC,EDUC | Educational Development Corporation Common Stock,Educational Development Corporation Common Stock
BPTS,BPTS | Biophytis SA American Depositary Share,Biophytis SA American Depositary Share
NAII,NAII | Natural Alternatives International Inc. Common Stock,Natural Alternatives International Inc. Common Stock
DVD,DVD | Dover Motorsports Inc. Common Stock,Dover Motorsports Inc. Common Stock
LSBK,LSBK | Lake Shore Bancorp Inc. Common Stock,Lake Shore Bancorp Inc. Common Stock
LGHL,LGHL | Lion Group Holding Ltd. American Depositary Share,Lion Group Holding Ltd. American Depositary Share
CLSN,CLSN | Celsion Corporation Common Stock,Celsion Corporation Common Stock
GLTO,GLTO | Galecto Inc. Common Stock,Galecto Inc. Common Stock
PRPH,PRPH | ProPhase Labs Inc. Common Stock (DE),ProPhase Labs Inc. Common Stock (DE)
VOC,VOC | VOC Energy Trust Units of Beneficial Interest,VOC Energy Trust Units of Beneficial Interest
REPH,REPH | Recro Pharma Inc. Common Stock,Recro Pharma Inc. Common Stock
INUV,INUV | Inuvo Inc.,Inuvo Inc.
PCF,PCF | High Income Securities Fund Common Stock,High Income Securities Fund Common Stock
ARMP,ARMP | Armata Pharmaceuticals Inc. Common Stock,Armata Pharmaceuticals Inc. Common Stock
FLUX,FLUX | Flux Power Holdings Inc. Common Stock,Flux Power Holdings Inc. Common Stock
AWRE,AWRE | Aware Inc. Common Stock,Aware Inc. Common Stock
LWAY,LWAY | Lifeway Foods Inc. Common Stock,Lifeway Foods Inc. Common Stock
DDF,DDF | Delaware Investments Dividend & Income Fund Inc. Common Stock,Delaware Investments Dividend & Income Fund Inc. Common Stock
RWLK,RWLK | ReWalk Robotics Ltd. Ordinary Shares,ReWalk Robotics Ltd. Ordinary Shares
TISI,TISI | Team Inc. Common Stock,Team Inc. Common Stock
CTHR,CTHR | Charles & Colvard Ltd Common Stock,Charles & Colvard Ltd Common Stock
AVCO,AVCO | Avalon GloboCare Corp. Common Stock,Avalon GloboCare Corp. Common Stock
PRT,PRT | PermRock Royalty Trust Trust Units,PermRock Royalty Trust Trust Units
FHS,FHS | First High-School Education Group Co. Ltd. American Depositary Shares,First High-School Education Group Co. Ltd. American Depositary Shares
FFBW,FFBW | FFBW Inc. Common Stock (MD),FFBW Inc. Common Stock (MD)
PSTI,PSTI | Pluristem Therapeutics Inc. Common Stock,Pluristem Therapeutics Inc. Common Stock
EDI,EDI | Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests,Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests
APT,APT | Alpha Pro Tech Ltd. Common Stock,Alpha Pro Tech Ltd. Common Stock
CDTX,CDTX | Cidara Therapeutics Inc. Common Stock,Cidara Therapeutics Inc. Common Stock
MFD,MFD | Macquarie First Trust Global Common Stock,Macquarie First Trust Global Common Stock
IONM,IONM | Assure Holdings Corp. Common Stock,Assure Holdings Corp. Common Stock
FMO,FMO | Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest,Fiduciary/Claymore Energy Infrastructure Fund Common Shares of Beneficial Interest
FEMY,FEMY | Femasys Inc. Common Stock,Femasys Inc. Common Stock
DYFN,DYFN | Angel Oak Dynamic Financial Strategies Income Term Trust Common Shares of Beneficial Interest,Angel Oak Dynamic Financial Strategies Income Term Trust Common Shares of Beneficial Interest
AUMN,AUMN | Golden Minerals Company Common Stock,Golden Minerals Company Common Stock
OMEX,OMEX | Odyssey Marine Exploration Inc. Common Stock,Odyssey Marine Exploration Inc. Common Stock
NHTC,NHTC | Natural Health Trends Corp. Common Stock,Natural Health Trends Corp. Common Stock
GANX,GANX | Gain Therapeutics Inc. Common Stock,Gain Therapeutics Inc. Common Stock
ENTX,ENTX | Entera Bio Ltd. Ordinary Shares,Entera Bio Ltd. Ordinary Shares
LNSR,LNSR | LENSAR Inc. Common Stock,LENSAR Inc. Common Stock
ENG,ENG | ENGlobal Corporation Common Stock,ENGlobal Corporation Common Stock
RYB,RYB | RYB Education Inc. American depositary shares each representing one Class A ordinary share,RYB Education Inc. American depositary shares each representing one Class A ordinary share
BPT,BPT | BP Prudhoe Bay Royalty Trust Common Stock,BP Prudhoe Bay Royalty Trust Common Stock
AIRT,AIRT | Air T Inc. Common Stock,Air T Inc. Common Stock
JRSH,JRSH | Jerash Holdings (US) Inc. Common Stock,Jerash Holdings (US) Inc. Common Stock
JCS,JCS | Communications Systems Inc. Common Stock,Communications Systems Inc. Common Stock
BRQS,BRQS | Borqs Technologies Inc. Ordinary Shares,Borqs Technologies Inc. Ordinary Shares
SECO,SECO | Secoo Holding Limited ADR,Secoo Holding Limited ADR
MGYR,MGYR | Magyar Bancorp Inc. Common Stock,Magyar Bancorp Inc. Common Stock
SNMP,SNMP | Evolve Transition Infrastructure LP Common Stock,Evolve Transition Infrastructure LP Common Stock
MITO,MITO | Stealth BioTherapeutics Corp. ADS,Stealth BioTherapeutics Corp. ADS
STRM,STRM | Streamline Health Solutions Inc. Common Stock,Streamline Health Solutions Inc. Common Stock
CCLP,CCLP | CSI Compressco LP Common Units,CSI Compressco LP Common Units
VVOS,VVOS | Vivos Therapeutics Inc. Common Stock,Vivos Therapeutics Inc. Common Stock
MMMB,MMMB | MamaMancini's Holdings Inc. Common Stock,MamaMancini's Holdings Inc. Common Stock
ONCS,ONCS | OncoSec Medical Incorporated Common Stock,OncoSec Medical Incorporated Common Stock
AEI,AEI | Alset EHome International Inc. Common Stock,Alset EHome International Inc. Common Stock
EZFL,EZFL | EzFill Holdings Inc. Common Stock,EzFill Holdings Inc. Common Stock
ELDN,ELDN | Eledon Pharmaceuticals Inc. Common Stock,Eledon Pharmaceuticals Inc. Common Stock
PPBT,PPBT | Purple Biotech Ltd. American Depositary Shares,Purple Biotech Ltd. American Depositary Shares
CGRN,CGRN | Capstone Green Energy Corporation Common Stock,Capstone Green Energy Corporation Common Stock
WFCF,WFCF | Where Food Comes From Inc. Common Stock,Where Food Comes From Inc. Common Stock
EEA,EEA | The European Equity Fund Inc. Common Stock,The European Equity Fund Inc. Common Stock
FTK,FTK | Flotek Industries Inc. Common Stock,Flotek Industries Inc. Common Stock
SCX,SCX | L.S. Starrett Company (The) Common Stock,L.S. Starrett Company (The) Common Stock
CTK,CTK | CooTek (Cayman) Inc. American Depositary Shares each representing 50 Class A Ordinary Shares,CooTek (Cayman) Inc. American Depositary Shares each representing 50 Class A Ordinary Shares
ESBK,ESBK | Elmira Savings Bank Elmira NY Common Stock,Elmira Savings Bank Elmira NY Common Stock
IPW,IPW | iPower Inc. Common Stock,iPower Inc. Common Stock
ADIL,ADIL | Adial Pharmaceuticals Inc Common Stock,Adial Pharmaceuticals Inc Common Stock
ICMB,ICMB | Investcorp Credit Management BDC Inc. Common Stock,Investcorp Credit Management BDC Inc. Common Stock
AKTX,AKTX | Akari Therapeutics plc ADR (0.01 USD),Akari Therapeutics plc ADR (0.01 USD)
